timestamp,latitude,longitude,altitude,speed,battery,mission
1763730575101,47.3979,8.54616,11.99,0.01,50,None
1763730575301,47.3979,8.54616,11.992,0.0173205,50,None
1763730575502,47.3979,8.54616,11.994,0.02,50,None
1763730575702,47.3979,8.54616,11.994,0.02,50,None
1763730575902,47.3979,8.54616,11.994,0.03,50,None
1763730576102,47.3979,8.54616,11.993,0.03,50,None
1763730576302,47.3979,8.54616,11.993,0.02,50,None
1763730576502,47.3979,8.54616,11.996,0.02,50,None
1763730576702,47.3979,8.54616,12,0.01,50,None
1763730576902,47.3979,8.54616,12.003,0.01,50,None
1763730577102,47.3979,8.54616,12.005,0,50,None
1763730577303,47.3979,8.54616,12.005,0.01,50,None
1763730577503,47.3979,8.54616,12.005,0.02,50,None
1763730577703,47.3979,8.54616,12.004,0.02,50,None
1763730577903,47.3979,8.54616,12.002,0.0316228,50,None
1763730578103,47.3979,8.54616,12.001,0.0316228,50,None
1763730578303,47.3979,8.54616,11.999,0.0412311,50,None
1763730578503,47.3979,8.54616,11.997,0.0316228,50,None
1763730578703,47.3979,8.54616,11.994,0.0360555,50,None
1763730578903,47.3979,8.54616,11.992,0.0223607,50,None
1763730579104,47.3979,8.54616,11.993,0.0141421,50,None
1763730579304,47.3979,8.54616,11.995,0.01,50,None
1763730579504,47.3979,8.54616,11.998,0,50,None
1763730579704,47.3979,8.54616,12.001,0,50,None
